LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Power Difference
3560.724121,13.28625965,3600,218.9812012,39.27587891
3593.225098,13.34335995,3600,220.3161926,6.774902344
3573.239014,13.05766964,3600,218.8547058,26.76098633
3496.447998,13.18249989,3600,217.3932953,103.552002
3458.058105,12.65139961,3588.71328,216.9557037,130.6551748
3244.696045,11.72004986,3471.542377,216.5411987,226.8463319
3323.284912,11.9843502,3519.495462,217.3885956,196.2105501
3262.738037,11.82462978,3492.0069,216.6188049,229.2688634
3402.041992,12.07756996,3533.500358,217.5894012,131.4583663
3516.22998,13.10037994,3600,218.7380066,83.77001953
3439.839111,12.67978954,3590.127513,219.8533936,150.2884016
3462.183105,12.58609009,3585.003784,217.9801025,122.8206789
3350.434082,12.35171032,3566.348941,219.5626984,215.9148587
3472.150879,12.4558897,3575.685461,220.6970978,103.534582
3330.886963,12.13111019,3540.882038,221.0317993,209.9950753
3491.707031,12.81171989,3595.142608,222.853302,103.4355763
3524.655029,12.69836044,3590.988025,224.4492035,66.33299557
3584.805908,13.6486702,3600,222.9830017,15.1940918
3556.934082,13.09037018,3600,221.9181976,43.06591797
3243.125,11.69470024,3466.280282,216.8697052,223.155282
2980.52002,11.31046963,3371.388931,217.6719055,390.8689113
3053.916016,11.47992039,3416.818252,219.3809967,362.9022364
3187.466064,11.47984982,3416.800533,215.5691071,229.3344682
3121.312012,11.61034966,3447.906388,218.7068939,326.5943762
2951.62793,11.3915596,3393.855009,218.4497986,442.2270797
2862.38208,11.10974026,3309.827202,218.1741943,447.4451221
2777.481934,10.97134018,3262.229,215.0926056,484.7470662
3048.511963,11.51976967,3426.667171,216.5209961,378.1552076
2937.092041,11.18725014,3334.624061,214.5332947,397.53202
2381.604004,9.954611778,2763.556423,211.7028961,381.9524195
2422.542969,9.932112694,2749.164014,207.4208069,326.6210456
2594.427002,10.26531982,2946.338296,207.6898041,351.9112941
2601.836914,10.47789001,3055.180409,207.600296,453.343495
2202.456055,9.486721039,2461.269725,205.3430023,258.8136708
2071.330078,9.357832909,2376.74443,205.0951996,305.4143519
1384.082031,8.249000549,1675.648824,200.3479004,291.5667925
1757.197021,8.31707859,1716.463017,192.6367035,-40.73400408
1514.359009,8.231015205,1664.933568,200.308197,150.5745594
1325.296021,7.81431818,1425.525253,197.5993042,100.2292327
1524.311035,8.300546646,1706.51534,197.7897034,182.2043044
1659.446045,8.186765671,1638.694326,209.1260071,-20.75171884
1482.762939,7.74382019,1386.884736,214.3580017,-95.87820341
1662.262939,8.186115265,1638.309977,207.0758972,-23.95296284
2133.510986,9.106754303,2213.026287,234.2518005,79.5153011
1753.46106,8.348887444,1735.667295,231.7391968,-17.79376501
1289.82605,7.609337807,1314.852101,242.7288971,25.02605146
1805.967041,8.607603073,1894.751741,245.655304,88.78469958
1652.099976,8.125818253,1602.849739,226.6564026,-49.25023609
2475.163086,9.934227943,2750.524002,231.408905,275.3609161
3324.61792,12.70291996,3591.191509,231.9853058,266.5735888
2831.136963,10.72467041,3166.315916,232.9989014,335.1789535
2538.675049,9.838393211,2687.455505,242.1464996,148.780456
1812.969971,8.375656128,1751.892738,237.5182953,-61.07723314
2655.580078,9.89849472,2727.356534,227.6071014,71.77645631
2531.980957,9.89221096,2723.239893,230.2131042,191.2589356
3432.562012,12.05191994,3529.793785,225.6652985,97.2317728
3291.804932,11.7895298,3485.35981,234.2171021,193.5548782
3514.219971,13.70652008,3600,231.4394073,85.7800293
3471.291016,12.17523003,3546.607539,228.4705963,75.31652368
3532.303955,13.30354977,3600,222.712204,67.69604492
3581.860107,14.66940022,3600,223.5426025,18.13989258
3587.009033,15.61970043,3600,222.8912964,12.9909668
3573.99292,13.54012966,3600,221.9429016,26.00708008
3408.291016,12.10980034,3538.00128,220.3395996,129.7102644
2252.592041,9.312532425,2347.096649,229.1011047,94.50460811
2036.141968,8.941228867,2106.174646,237.0184937,70.03267789
2912.863037,10.81783962,3204.262513,244.183197,291.3994764
2254.681885,9.141755104,2235.746532,243.7971039,-18.93535315
2689.9729,10.03001022,2810.620795,247.8294983,120.6478945
2159.26001,8.903621674,2082.05481,245.8957977,-77.20519941
1460.490967,7.760063171,1395.73541,241.441803,-64.75555667
950.0717773,6.791062832,924.6420426,236.7382965,-25.4297347
1698.312012,8.341122627,1730.971661,243.7317963,32.65964978
3257.637939,11.26723003,3358.852943,252.1819,101.2150038
3032.208008,10.73462009,3170.470335,269.0620117,138.2623269
2939.614014,10.37773037,3005.463767,260.3530884,65.84975299
2852.259033,10.35400963,2993.284015,254.6528931,141.024982
3104.316895,10.87621975,3226.965697,256.4121094,122.6488029
2920.233887,10.42234993,3027.951168,256.2861023,107.7172815
2345.613037,9.455161095,2440.553748,259.0979004,94.94071073
2752.054932,10.0722599,2836.218927,257.9973145,84.16399549
3209.449951,11.37129021,3388.365618,259.9432068,178.9156671
3037.478027,10.97531986,3263.658455,260.3581848,226.1804279
2862.808105,10.63455009,3127.553755,259.1947021,264.7456495
2408.654053,9.627123833,2537.589061,259.3370972,128.9350084
2502.61792,10.00957012,2798.038092,264.2817078,295.4201725
1690.037964,8.306551933,1710.126205,265.1975098,20.08824072
1820.822021,8.528085709,1845.341117,266.6700134,24.51909544
2084.718018,9.121259689,2222.437467,268.5197144,137.7194498
2094.866943,9.117148399,2219.769341,270.9345093,124.9023975
2477.794922,9.828451157,2680.740796,273.0629883,202.9458742
2107.846924,9.086676598,2200.011311,272.5375061,92.16438744
2239.970947,9.472957611,2452.234196,270.596405,212.2632484
1580.499023,8.054000854,1561.070798,267.5163879,-19.42822499
2095.553955,9.07598114,2193.083829,263.8843994,97.52987428
1523.427002,7.959496021,1506.887703,262.8902893,-16.53929932
1057.447998,7.097413063,1060.450121,273.0567932,3.002123322
941.1157227,6.736048222,901.4664592,276.8299866,-39.64926349
812.369812,6.480063915,798.2146979,288.3096924,-14.15511409
1270.71106,7.783164978,1408.377582,296.4025879,137.6665226
945.7363892,7.022102833,1025.969784,298.5822144,80.23339521
532.3021851,5.610029221,501.2157788,293.6541138,-31.08640628
672.2838745,6.288330078,725.6527968,291.8297119,53.36892224
887.5756226,6.826527119,939.7721638,292.6312866,52.19654122
909.7974243,7.010264874,1020.616367,298.1682129,110.818943
772.6699219,6.618083954,852.9606085,296.8492126,80.29068659
554.8862305,5.847791195,574.8368498,294.0539856,19.95061938
590.0266113,6.158985138,678.948057,298.3555908,88.92144567
520.3516235,5.77123785,550.5170344,295.5349121,30.16541085
338.7426147,5.277221203,407.1376997,291.5422974,68.39508492
305.6051025,5.120111942,366.0645917,285.4585876,60.45948917
59.24016953,3.432570934,44.81167895,278.0161133,-14.42849057
89.83651733,3.799998999,92.79983978,266.2166138,2.963322449
142.8703003,4.229835987,166.8996243,272.9245911,24.02932405
162.0350952,4.381455898,197.3206221,270.1530151,35.28552693
158.1475983,4.391322136,199.3437544,268.3718872,41.19615618
349.4867859,5.35263586,427.5898844,270.8742981,78.10309855
316.4248962,5.274851799,406.5030188,275.5999146,90.07812254
176.3549957,4.442130089,209.8500313,270.5444031,33.49503555
184.277298,4.5522542,233.1428251,260.2903137,48.8655271
190.9857025,4.629278183,249.8764377,259.5036011,58.89073518
206.4698029,4.746823788,276.1518384,254.4951935,69.6820355
136.6094971,4.314126968,183.6588883,248.8497009,47.04939127
170.7602997,4.463779926,214.3722385,245.5195007,43.61193885
148.7201996,4.13956213,149.3549479,252.0001068,0.634748282
127.3180008,4.061330795,134.4710261,253.3553009,7.153025334
91.88725281,3.699713945,77.55881468,251.168396,-14.32843813
83.57578278,3.836858034,98.80596664,255.9044037,15.23018386
120.7297974,4.13847208,149.1455581,249.8545074,28.41576069
28.93853951,3.339349985,36.07187252,248.3903961,7.133333011
86.76849365,3.992744923,126.611236,248.1036072,39.84274239
38.18952942,3.696475029,77.09339821,248.0881958,38.90386879
2.888735056,2.653058052,0,250.0827026,-2.888735056
0,2.488406897,0,251.5438995,0
0,1.612385988,0,280.1166992,0
0,1.764737964,0,287.146698,0
0,1.809348941,0,299.3310852,0
0,2.319122076,0,287.9880066,0
0,2.504055023,0,281.9306946,0
0,3.265801907,30.15771329,282.7626038,30.15771329
0,3.442176104,45.79121184,283.5367126,45.79121184
0,3.98122406,124.4232224,291.7409058,124.4232224
18.27560997,3.53156805,55.61534499,299.4772034,37.33973502
17.0512104,3.437932014,45.35658041,311.7883911,28.30537
5.978265762,3.17333293,23.95019811,322.4555969,17.97193234
0,3.503798008,52.42653088,339.9995117,52.42653088
0,3.006532907,16.21246735,349.5592041,16.21246735
0,3.087848902,19.42855922,347.4711914,19.42855922
0,3.24822402,28.87238177,333.9789124,28.87238177
0,2.952033997,0,320.0411072,0
0,3.276590109,30.97105055,317.4136047,30.97105055
0,3.529441118,55.3667476,328.6199951,55.3667476
0,3.198436022,25.50010108,323.9985962,25.50010108
0,3.231760025,27.71333754,321.2309875,27.71333754
0,3.20373702,25.84028654,308.0320129,25.84028654
0,3.37551403,39.29731194,308.4563904,39.29731194
0,4.07881403,137.7723531,304.4992981,137.7723531
69.57298279,4.123031139,146.1856387,303.930603,76.61265594
11.9207201,3.084877968,19.29243652,298.9295044,7.371716424
0,2.916148901,0,307.6401978,0
0,3.253544092,29.25617948,322.7384033,29.25617948
0,2.678061008,0,323.8135071,0
0,3.068808079,18.58062266,339.9966125,18.58062266
0,3.54383111,57.06277762,339.2990112,57.06277762
0,3.531950951,55.66017553,337.3761902,55.66017553
0,3.772941113,88.52915267,336.9417114,88.52915267
0,3.079935074,19.06909165,345.8363953,19.06909165
0,1.433192968,0,343.6145935,0
0,1.740602016,0,343.0376892,0
0,2.206942081,0,357.112915,0
0,2.211513996,0,349.1852112,0
0,2.466396093,0,350.7420044,0
0,2.116625071,0,3.066267967,0
0,1.629263043,0,18.98624992,0
0,3.02145505,16.72338712,3.066320896,16.72338712
0,2.684307098,0,10.1257,0
0,2.326988935,0,32.34304047,0
0,2.658041954,0,18.38562012,0
0,4.261242867,173.1004646,3.712285995,173.1004646
0,4.158521175,153.006076,2.957866907,153.006076
0,3.482471943,50.06143623,5.074965,50.06143623
0,2.695151091,0,18.13833046,0
0,2.096554041,0,16.80872917,0
0,1.758293986,0,11.56422043,0
0,1.176939964,0,5.469244957,0
0,0.463838309,0,26.71977997,0
0,0.380060196,0,285.0651855,0
0,0.665357172,0,321.8409119,0
0,1.011291981,0,29.59597969,0
0,1.847816944,0,22.08189011,0
0,0.684450328,0,13.65229988,0
0,0.48494339,0,23.92756081,0
0,1.067703009,0,269.3163147,0
0,0.693997979,0,257.5780029,0
0,0.792145312,0,275.877594,0
0,2.753395081,0,245.0003967,0
0,1.809785962,0,237.9871063,0
0,1.578230977,0,216.5178986,0
0,1.966516018,0,200.8244019,0
0,2.448623896,0,174.3181,0
0,1.582857013,0,164.0888977,0
0,1.42037499,0,166.3072968,0
0,2.472476959,0,162.3088989,0
0,2.5670259,0,171.6421051,0
0,3.815094948,95.23342025,167.1539001,95.23342025
0,3.361978054,38.06554666,159.5964966,38.06554666
0,3.028098106,16.96229969,163.5106049,16.96229969
0,2.995274067,0,170.5518951,0
0,3.428734064,44.42452187,169.4582062,44.42452187
0,3.149704933,22.58348322,150.841507,22.58348322
0,2.811680079,0,157.1884003,0
0,2.656302929,0,162.3144989,0
0,2.434828997,0,164.7360992,0
0,2.261398077,0,204.6694031,0
0,3.035341978,17.23086773,194.4255981,17.23086773
0,3.467936039,48.49108417,175.9723053,48.49108417
0,2.519207001,0,193.0469971,0
0,2.406302929,0,212.1307983,0
0,2.565850019,0,231.7702942,0
0,2.220217943,0,195.7610016,0
0,1.713873982,0,223.6443024,0
0,2.614556074,0,245.0399017,0
0,2.748651028,0,240.2353973,0
0,1.939602017,0,237.5628967,0
0,2.515309095,0,231.8096008,0
0,2.210715055,0,215.7588959,0
0,2.593283892,0,232.6194,0
0,2.607562065,0,192.233902,0
0,1.715057015,0,199.7256012,0
0,2.87183404,0,211.6038055,0
0,2.340744019,0,210.8493958,0
0,2.70144701,0,216.9600067,0
0,3.091389894,19.59264565,202.7550049,19.59264565
0,3.083784103,19.24267339,212.5348969,19.24267339
0,2.043654919,0,245.1817932,0
0,0.79393518,0,257.2392883,0
0,0.79911238,0,255.2631073,0
0,0.599742711,0,319.7430115,0
0,0.849737227,0,303.1246948,0
0,1.452335954,0,332.8857117,0
0,1.283951998,0,334.4930115,0
0,1.583294988,0,345.6809998,0
0,1.449938059,0,347.6072083,0
0,1.280236959,0,335.651001,0
0,2.035712957,0,344.8165894,0
0,1.150753021,0,337.1453857,0
0,0.968348682,0,316.6633911,0
0,1.150917053,0,335.5057983,0
0,1.792351961,0,353.5819092,0
0,1.966217041,0,355.9067078,0
0,2.451853991,0,1.986744046,0
0,2.02392602,0,345.2406921,0
0,1.709751964,0,305.1546021,0
0,2.774276972,0,300.512207,0
0,3.607718945,64.99279147,323.0568848,64.99279147
0,3.536936998,56.24609117,329.6654968,56.24609117
0,4.11396122,144.4523352,327.8400879,144.4523352
0,4.496050835,221.1642627,323.2414856,221.1642627
180.7189941,4.723883152,270.9517789,315.0610962,90.23278474
98.55922699,4.064326763,135.035747,319.1805115,36.47652003
178.4748993,4.475646019,216.8625021,316.979187,38.38760278
242.5440063,4.781758785,284.1394869,315.9478149,41.5954806
190.8444061,4.557826996,234.341072,315.8178101,43.49666589
251.8262939,4.862877846,303.0139974,315.899292,51.18770341
314.9099121,5.119449139,365.8955769,315.0956116,50.98566475
218.9458008,4.813846111,291.5502156,317.841095,72.60441486
106.4371033,4.193054199,159.7019151,315.1029968,53.26481187
72.03954315,3.92343092,113.7677625,315.2459106,41.72821935
10.19995022,3.153939962,22.82187976,313.8677979,12.62192954
0,3.490180016,50.90787631,325.7698059,50.90787631
0,3.147054911,22.43576888,325.4150085,22.43576888
0,3.157516003,23.02541537,328.3251038,23.02541537
0,3.608198881,65.05483452,337.4460144,65.05483452
0,3.228312969,27.47615997,340.3385925,27.47615997
0,2.399331093,0,341.5994873,0
0,3.001610994,16.05175944,351.7383118,16.05175944
0,3.690354109,76.21843513,356.569397,76.21843513
0,3.376707077,39.40728422,356.1893005,39.40728422
0,3.406044006,42.18314701,351.3806152,42.18314701
0,3.367206097,38.53782049,349.2799988,38.53782049
0,3.699258089,77.49320886,350.7843018,77.49320886
0,3.933506966,115.5870433,355.9556885,115.5870433
0,3.539680958,56.57023355,352.60849,56.57023355
0,3.830786943,97.80173782,350.5942078,97.80173782
0,3.700290918,77.64189901,348.1447144,77.64189901
0,3.706319094,78.51314397,348.0621033,78.51314397
0,3.743212938,83.97205176,350.8999023,83.97205176
0,4.411149979,203.4262455,355.3579102,203.4262455
17.08213043,4.289381027,178.6997782,358.1079102,161.6176477
84.53820801,4.045226097,131.4424407,359.4390869,46.90423272
69.33862305,3.929399967,114.8435429,4.702187061,45.50491982
34.59827042,3.610719919,65.38134299,8.122829437,30.78307258
6.236670971,3.189713001,24.95009787,15.01021004,18.7134269
0,2.975925922,0,28.70079994,0
0,2.860424995,0,31.92977905,0
0,2.794274092,0,33.76868057,0
0,2.850666046,0,40.35239029,0
0,2.685154915,0,40.96231842,0
0,2.884609938,0,39.23601913,0
0,2.828891993,0,38.33621979,0
0,2.913619041,0,45.18291092,0
0,3.258678913,29.63090763,44.87778091,29.63090763
0,3.331082106,35.36385623,43.21118927,35.36385623
0,3.465883017,48.27201534,39.60533905,48.27201534
0,3.70510602,78.33735259,38.34379959,78.33735259
0,4.185079098,158.1503034,39.61663818,158.1503034
0,4.192468166,159.5877899,44.20825958,159.5877899
0,3.952964067,119.1460913,45.85478973,119.1460913
0,3.685791016,75.57005787,47.57329941,75.57005787
0,3.629884005,67.89659689,53.12080002,67.89659689
0,3.533967018,55.8966067,51.37255859,55.8966067
0,3.309468985,33.5646917,49.13079834,33.5646917
0,3.889892101,107.8291834,57.91456985,107.8291834
0,3.437381029,45.3003661,57.67422867,45.3003661
0,3.751053095,85.16015914,60.13423157,85.16015914
0,3.678359985,74.52130111,59.74557877,74.52130111
0,3.512805939,53.4473845,65.06871796,53.4473845
0,3.149462938,22.56994762,68.5189209,22.56994762
0,3.084029913,19.25383932,74.74365234,19.25383932
0,3.294713974,32.37935329,69.5714035,32.37935329
0,3.781414986,89.85402993,63.36219025,89.85402993
0,3.283796072,31.52469114,63.51573944,31.52469114
0,3.223815918,27.16959459,112.4222031,27.16959459
0,3.2832129,31.47957655,115.8787003,31.47957655
0,3.20144105,25.6923933,89.11154175,25.6923933
0,2.984273911,0,86.08925629,0
0,2.78956604,0,92.54425049,0
0,1.61995697,0,5.849554062,0
0,0.898658276,0,54.85039139,0
0,0.862440109,0,67.67220306,0
0,1.618229032,0,75.71148682,0
0,2.359504938,0,0,0
0,2.991030931,0,0,0
0,3.05802989,18.12635393,0,18.12635393
0,3.23091507,27.65502378,93.12329865,27.65502378
0,2.132066011,0,84.67903137,0
0,2.459017038,0,85.25792694,0
0,3.230171919,27.60383038,80.00567627,27.60383038
0,3.178333998,24.25092911,88.26493073,24.25092911
0,3.031805992,17.09872144,82.58209229,17.09872144
0,2.8326509,0,79.63136292,0
0,2.553431034,0,69.92140198,0
0,2.777112007,0,66.85375977,0
0,2.910393,0,52.92042923,0
0,2.036133051,0,34.07534027,0
0,2.149574995,0,43.21519089,0
0,2.089982986,0,64.82949829,0
0,2.081151962,0,58.42784119,0
0,2.209276915,0,58.42208099,0
0,2.252427101,0,56.99222183,0
0,2.69405508,0,46.8117218,0
0,1.874730945,0,23.78376961,0
0,2.047239065,0,67.02587891,0
0,2.151333094,0,60.37425995,0
0,2.208313942,0,30.82877922,0
0,2.588335037,0,26.75035095,0
0,2.20027709,0,29.41589928,0
0,2.219007969,0,45.09331894,0
0,1.541744947,0,77.0059967,0
0,1.258098006,0,82.69696045,0
0,1.815691948,0,104.8892975,0
0,1.87232399,0,51.06584167,0
0,1.351142049,0,54.65068054,0
0,2.131711006,0,41.35211182,0
0,1.847944975,0,47.31694031,0
0,0.947931707,0,126.1324005,0
0,1.056234002,0,91.69523621,0
0,1.980386972,0,38.37242889,0
0,1.839635015,0,31.50513077,0
0,1.285421968,0,22.57423019,0
0,2.198028088,0,33.90224838,0
0,2.210674047,0,45.70983887,0
0,1.134946942,0,67.97257233,0
0,2.017760038,0,209.473999,0
0,0.902770579,0,224.952301,0
0,2.201132059,0,246.1584015,0
0,3.083890915,19.24752413,220.7247009,19.24752413
0,2.125266075,0,236.5496979,0
0,2.879463911,0,224.8704987,0
0,2.626130104,0,228.572403,0
0,2.661616087,0,229.0079041,0
0,3.602735996,64.35080637,219.838501,64.35080637
0,4.39177084,199.4358945,214.8863068,199.4358945
143.8827972,4.839069843,297.426338,218.3961029,153.5435408
271.9830017,5.163750172,377.2699575,216.1690979,105.2869558
277.3143005,5.042040825,346.395195,221.6833038,69.08089448
345.9346924,5.419683933,446.1895291,219.628006,100.2548367
344.4227905,5.478372097,462.7997126,215.1880951,118.376922
305.5909119,5.278404236,407.4547714,218.0140991,101.8638595
323.0234985,5.304979801,414.6088662,221.647995,91.58536767
303.2558899,5.12190485,366.5219588,227.6790009,63.26606888
299.6473999,5.158339024,375.8721418,231.6622009,76.22474185
277.7275085,5.037596226,345.2897411,231.3171997,67.56223259
196.6105042,4.622214794,248.326277,229.7973938,51.71577282
329.390686,5.36777401,431.7546818,227.8713074,102.3639958
436.3644104,5.85195303,576.176193,225.264801,139.8117826
639.737915,6.474474907,796.0425648,223.2044067,156.3046497
758.1951904,6.854522228,951.8223114,224.1098938,193.627121
754.190979,6.765004158,913.6200012,226.2033997,159.4290222
689.5230713,6.571163177,834.1095383,229.1676941,144.586467
784.583374,6.87566185,960.9844546,227.0112,176.4010806
686.0114136,6.601528168,846.2806468,227.7198944,160.2692332
571.8848877,6.147360802,674.8384773,227.9967957,102.9535896
459.5022888,5.703155994,529.3846367,231.8040924,69.88234793
429.7330933,5.628172874,506.6380604,231.6932068,76.90496716
339.5920105,5.141418934,371.5166118,236.6018982,31.92460133
376.1676941,5.411810875,443.9848364,231.9351044,67.81714227
506.0987854,5.915215015,596.7564615,231.7543945,90.65767614
627.2792969,6.304385185,731.5755947,230.0608063,104.2962978
775.6378784,6.713768005,892.1817435,227.9456024,116.543865
1013.676025,7.418974876,1216.34393,219.8578949,202.6679048
1148.610962,7.669967175,1347.047439,220.6215057,198.4364773
1378.11499,8.213029861,1654.247172,220.655899,276.1321814
1639.384033,8.761803627,1991.713769,223.4615021,352.3297354
1672.155029,8.782741547,2004.986138,223.6804962,332.831109
1524.078003,8.478601456,1814.814546,225.3858032,290.7365428
1498.499023,8.334015846,1726.678305,226.9537048,228.1792815
1437.572021,8.161192894,1623.611915,225.2359009,186.0398935
1517.852051,8.374819756,1751.384909,222.7758942,233.5328585
1636.584961,8.57763195,1876.078157,222.8717041,239.493196
1616.276001,8.682237625,1941.503451,221.321106,325.2274498
1749.522949,9.058298111,2181.639329,220.5299072,432.11638
1931.30603,9.403360367,2406.576108,221.3070984,475.2700776
1961.709961,9.469146729,2449.732715,220.6183929,488.0227536
2238.5,9.988844872,2785.146526,222.8845062,546.6465258
2337.829102,10.1153698,2861.774495,222.3648071,523.9453932
2505.833008,10.62045002,3121.302222,219.7592926,615.469214
2613.833984,10.76360989,3182.434901,220.5502014,568.6009163
2892.418945,10.98939991,3268.686594,220.4929047,376.267649
2895.566895,11.06861019,3296.131985,218.9698029,400.5650905
2461.35791,10.19157982,2905.582234,221.1325989,444.2243241
2778.695068,10.70236015,3156.910649,219.8892975,378.2155809
3072.592041,11.2058897,3340.392756,219.4044952,267.8007147
2738.958008,10.60107994,3112.630609,218.7662048,373.6726014
2472.516113,10.07398987,2837.255368,217.5393066,364.7392542
2575.298096,10.31285954,2971.780166,218.4172058,396.4820705
2655.802979,10.54839039,3088.548882,218.4467926,432.745903
2778.093994,10.72445011,3166.223653,218.6006927,388.1296593
2940.12207,11.12504005,3314.826019,219.2828979,374.7039491
3056.751953,11.42148972,3401.808531,218.4201965,345.0565783
3268.990967,11.98176003,3519.085158,216.8424072,250.0941915
3461.238037,12.37386036,3568.47596,216.5469971,107.2379234
3555.98999,12.74534035,3592.938006,214.9940033,36.94801578
3576.125,12.77200031,3593.900628,215.3556061,17.7756278
3434.110107,12.4451704,3574.80268,217.1793976,140.6925726
3362.542969,12.35797024,3566.957891,220.4797058,204.4149222
3243.927979,11.81787014,3490.744023,219.4033966,246.8160446
3378.524902,12.1117897,3538.273407,216.9994965,159.7485044
3393.379883,12.06993008,3532.407936,215.4167938,139.0280536
3204.193115,11.60968971,3447.757339,213.4266968,243.5642239
3112.615967,11.6153698,3449.037481,212.2234039,336.4215141
3269.813965,11.91248989,3507.681666,212.3587952,237.8677007
3118.977051,11.88731003,3503.329013,212.2476959,384.351962
2979.245117,11.54125023,3431.847315,214.4176025,452.6021976
3045.579102,11.67022038,3461.085429,214.2366028,415.5063276
3021.01001,11.87448025,3501.068287,212.0101013,480.0582773
2941.136963,11.68336964,3463.889709,212.1593933,522.7527466
3166.537109,11.89461994,3504.604104,214.1018066,338.0669945
3033.035889,11.56863022,3438.320392,213.8377075,405.2845029
3108.785889,11.54364967,3432.420382,214.2561035,323.6344937
3112.938965,11.49120045,3419.637844,214.5670929,306.6988787
3115.410889,11.66246986,3459.417372,212.039093,344.0064832
3003.224121,11.46640015,3413.405568,211.6519928,410.1814474
3216.673096,11.61991024,3450.056369,214.3647003,233.3832732
3197.100098,11.29718018,3367.577649,217.3914948,170.4775514
3076.572998,11.00438976,3273.989684,217.0222931,197.4166859
2784.707031,10.65867043,3138.129909,217.4470978,353.4228776
2588.666016,10.52108002,3075.779639,215.418396,487.1136233
2830.224121,11.08393002,3301.277051,214.9481049,471.0529301
2994.962891,11.64908028,3456.509132,213.1634064,461.5462411
2564.593994,10.94316006,3252.002284,212.3815002,687.4082899
1883.385986,8.965917587,2122.042926,209.4024963,238.65694
1883.83606,8.940176964,2105.499138,204.6864014,221.6630781
1870.011963,8.945508957,2108.923721,206.1334991,238.911758
1748.314941,8.778025627,2001.994674,206.7221069,253.6797326
1447.83606,8.143679619,1613.318149,204.6376953,165.4820897
1486.144043,8.235739708,1667.745539,203.6849976,181.601496
1249.218018,7.514618874,1265.509011,198.1085052,16.29099322
1400.293945,7.831850052,1435.224909,200.3921967,34.93096383
1206.63501,7.5844841,1301.790541,200.4622955,95.15553146
1131.160034,7.544505119,1280.949742,200.7962952,149.789708
1041.421021,7.348862171,1181.103157,196.9342041,139.6821369
697.9703979,6.397988796,766.662253,204.3907928,68.69185508
401.0293884,5.098794937,360.6462837,202.6333008,-40.38310476
435.3866882,5.506208897,470.7877743,208.4555969,35.40108604
499.114502,5.684523106,523.6810503,199.4499969,24.56654834
331.6870117,4.866735935,303.9232888,198.8168945,-27.76372296
400.6922913,5.362588882,430.3258939,205.9658051,29.63360261
417.5864868,5.323203087,419.5495129,207.3318024,1.963026105
522.4196167,5.978966236,617.9221875,207.1753998,95.50257079
733.1456299,6.55652523,828.2793653,204.8054962,95.13373544
649.3046265,6.141915798,672.9184617,208.5879059,23.61383526
660.9987793,6.123701096,666.5186344,209.2221985,5.5198551
648.5072021,6.080410004,651.4503621,211.2751007,2.943159954
488.3517151,5.767449856,549.3290857,212.6573029,60.97737056
427.1687012,5.362808228,430.3862878,208.7734985,3.217586602
427.5639038,5.483181953,464.1748755,210.6367035,36.61097165
419.145813,5.412907124,444.2914873,212.5382996,25.14567428
376.4902954,5.230965137,394.8329292,211.0782013,18.34263378
581.7028809,5.980106831,618.3048179,214.0137939,36.60193705
323.2727966,5.086614132,357.5663646,212.8674927,34.29356796
388.3259888,5.236666203,396.3397889,210.9828033,8.013800149
454.65979,5.678312778,521.7876124,209.6121063,67.1278224
427.9862061,5.42042923,446.3985214,208.0018005,18.41231538
464.2926025,5.834433079,570.5500569,207.7221985,106.2574544
476.3916931,5.880568981,585.4338037,204.595993,109.0421106
707.5480957,6.461726189,791.1007673,204.1716003,83.5526716
833.7276001,6.816018105,935.2730287,205.3580017,101.5454286
849.7733154,6.857312202,953.028409,203.1891022,103.2550936
581.472229,5.960439205,611.7265234,203.6421967,30.25429438
604.539917,5.989398956,621.4272165,208.1470947,16.88729952
437.098114,5.473509789,461.4117005,206.8838959,24.31358646
466.2376099,5.668728828,518.8729988,208.9297028,52.63538892
516.7573242,5.92219305,599.0521987,208.9273071,82.29487447
456.0234985,5.759346008,546.7924903,213.0475006,90.76899176
329.8868103,5.204618931,387.9044238,211.8937988,58.01761347
63.48672104,3.038511992,17.35103761,217.1546021,-46.13568343
101.5615005,3.797805071,92.44919676,216.0016022,-9.112303792
48.21448898,3.436841965,45.24541504,221.8878937,-2.969073941
0.788799286,1.929033041,0,218.8679962,-0.788799286
53.30118179,3.567933083,59.97769755,224.014801,6.676515753
55.2477417,3.633816957,68.42005749,221.9338989,13.17231579
37.98482895,3.481687069,49.9757808,227.1213074,11.99095185
7.153816223,2.733381033,0,232.4255981,-7.153816223
155.5782013,4.014483929,125.6938046,220.8493958,-29.88439673
265.1585083,4.971470833,329.0217363,220.5912018,63.863228
247.4680939,4.907520771,313.6013036,223.9078979,66.13320977
344.6211853,5.35741806,428.9033934,231.2050934,84.28220806
346.0407104,5.343292236,425.0292633,238.6334991,78.98855285
383.0067139,5.304243088,414.4097308,240.6277008,31.40301691
531.2053223,6.075181961,649.6441949,252.1293945,118.4388726
282.0223999,5.239510059,397.0924694,250.9786987,115.0700695
314.350708,5.162048817,376.8302048,250.4859009,62.47949681
290.0632935,5.099153996,360.7372496,255.7624969,70.67395613
333.4401855,5.343812943,425.1717628,249.3423004,91.73157728
515.7753296,6.099829197,658.1848095,248.048996,142.4094799
456.2858887,5.926447868,600.4545324,249.3739929,144.1686437
